Name,Sector,rating_num,currentRatio,cashRatio,netProfitMargin,operatingProfitMargin,debtRatio,debtEquityRatio,returnOnEquity,operatingCashFlowSalesRatio,rating_note
Seagate Technology PLC,Technology,7.0,1.855327751,0.773029165,0.04657734,0.073466411,0.73300813,2.7454324,0.207470564,0.115212834,BBB
Sealed Air Corporation,Basic Industries,6.0,1.3648961838,0.30441506360000004,0.036114776,0.09393031560000001,0.7859506096000001,5.7425178286,0.22090435120000002,0.07398319719999999,BB
Select Medical Holdings Corporation,Health Care,5.0,1.2315650364,0.06325505299999999,0.037984207199999995,0.090344612,0.7698712162,3.5205709292000003,0.1617926922,0.0716421156,B
Sempra Energy,Public Utilities,7.333333333333333,0.7199626123333333,0.10628539416666667,0.11511297983333334,0.05072639016666666,0.7141224398333333,2.5010164188333333,0.10582303533333333,0.21195113316666667,BBB
Semtech Corporation,Technology,6.0,3.769762856,1.268521183,0.159673665,0.173284166,0.198999004,0.248437899,0.137287061,0.20638193,BB
Service Corporation International,Consumer Services,6.2,0.6941599256,0.2728469952,0.0636007264,0.17238341159999998,0.8773210668000001,7.3280199862,0.1285445164,0.1470717196,BB
Sherwin-Williams Company (The),Consumer Services,8.0,1.459847172,0.2778772725,0.0795611285,0.115882755,0.781379719,4.07646122,0.7832078395,0.110386972,A
Signet Jewelers Limited,Consumer Services,6.0,3.981177899,0.119437939,0.071432933,0.107431834,0.527261213,1.115333094,0.152873526,0.067677323,BB
Silgan Holdings Inc.,Consumer Durables,6.0,1.76627893225,0.34710815925,0.0493689505,0.09138513925,0.787275095,3.70713985975,0.2699904335,0.09358411750000001,BB
Snap-On Incorporated,Capital Goods,7.666666666666667,2.5729269816666664,0.2689999363333333,0.11337707666666667,0.189046975,0.518930372,1.09876983,0.17911494433333333,0.09828834800000001,A
"Sonic Automotive, Inc.",Consumer Durables,5.6,1.0576920904000002,0.0019805434,0.009890652,0.025588744000000004,1.0,4.885696165200001,0.1415614442,0.011676895599999999,BB
Sonoco Products Company,Consumer Durables,7.5,1.520539139,0.20878766099999999,0.046974773,0.07215583225,0.621186198,1.6562348475,0.149915807,0.08467640600000001,A
Southern Company (The),Public Utilities,7.0,0.8248047053333334,0.11703917000000001,0.040843997,0.20679072866666667,0.7328470189999999,2.793904588666667,0.036259692,0.30589535966666664,BBB
Southern Copper Corporation,Basic Industries,7.0,3.3195947804999997,1.1699002868333332,0.23753389700000002,0.396674009,0.5313982695,1.1441836029999999,0.29717823,0.24937998916666668,BBB
"Southwest Gas Holdings, Inc.",Public Utilities,8.0,0.9368629518333332,0.09904009583333333,0.0637611285,0.13197691283333332,0.7061924491666667,2.4033352223333333,0.09443732450000002,0.18357868700000002,A
Southwestern Energy Company,Energy,6.333333333333333,0.6222645933333334,0.016213318666666667,-0.3364252646666666,-0.45934981300000005,0.6343875513333334,1.9119339690000003,-0.545873611,0.5573559436666666,BB
Spire Inc.,Public Utilities,8.0,0.91367761,0.06224746866666667,0.057711214000000004,0.111672584,0.690165062,2.237603357333333,0.06450271633333333,0.133213351,A
"Spirit Aerosystems Holdings, Inc.",Capital Goods,6.0,2.296739854,0.42377680100000004,0.022412352,0.040281543,0.6763937046666667,2.1198093093333332,0.05788986466666666,0.09700604566666667,BB
"Star Group, L.P.",Consumer Services,5.0,1.222267907,0.31324749,0.019331548666666667,0.044837787,0.5937441916666667,1.4619177296666666,0.12565124333333333,0.04695343799999999,B
Starbucks Corporation,Consumer Services,7.5,1.3927217241666667,0.5031941400000001,0.102148638,0.14117109866666666,0.5042139061666667,1.0786871051666667,0.31698239116666665,0.1519893405,A
"Steel Dynamics, Inc.",Basic Industries,6.0,3.496153222,0.424842049,0.017933401,0.036583115,0.617628686,1.615258948,0.056169731,0.070531679,BB
Steelcase Inc.,Consumer Durables,6.5,1.490511551,0.25158290299999997,0.010866051000000002,0.020799377,0.43784111800000003,1.1414116055,0.0429694925,0.04741771,BB
"Stericycle, Inc.",Basic Industries,8.0,1.3610792740000002,0.088060963,0.0736816715,0.14253561650000002,0.6061593565000001,1.5401788415,0.0856859495,0.14217197650000002,A
Stryker Corporation,Health Care,8.2,3.1719379434,0.6218678656,0.1242553864,0.1718393794,0.429181099,0.7721292944,0.1332471358,0.169534634,A
SunPower Corporation,Technology,4.0,1.317995013,0.459216723,0.038127347,0.063380987,0.713710759,2.492970946,0.085645068,0.064784942,CCC
Sunoco LP,Energy,6.0,1.501109383,0.091448947,0.005151238,0.018792057,0.507931307,1.032236585,0.028377095,0.022777803,BB
Sysco Corporation,Consumer Non-Durables,7.75,1.5464220015,0.237879448,0.0207360355,0.03533175975,0.6275764815,1.735232924,0.18449539125,0.0328033535,A
TE Connectivity Ltd.,Technology,8.0,1.9068866046666668,0.6365358453333333,0.14064295566666665,0.135712666,0.544668767,1.1967934366666666,0.20082674266666667,0.15339113433333332,A
TEGNA Inc.,Consumer Services,6.0,1.3779192126,0.2312387166,0.1139028934,0.18494122,0.6882143808,2.2650565854,0.2115710202,0.1466935728,BB
"Targa Resources, Inc.",Public Utilities,5.0,1.043557169,0.159029038,-0.251401466,-0.686934023,0.889736451,8.069180238,0.039893253,-4.461836999,B
Target Corporation,Consumer Services,8.0,1.293549033,0.07340687733333333,0.028142720666666666,0.05760845666666667,0.652596736,1.8804787511666667,0.12024471666666665,0.07826058466666667,A
Tech Data Corporation,Technology,7.0,1.4789706875,0.1368767355,0.008932746,0.013797403,0.671686369,2.0505473005,0.1185266945,0.013084753999999999,BBB
TechnipFMC plc,Energy,7.0,0.946754629,0.414144854,0.001255241,0.02384958,0.667503109,2.011308527,0.002885748,0.061044814,BBB
Teleflex Incorporated,Health Care,5.8,2.5099958216,1.018425215,0.13296286400000001,0.1698774646,0.4985438026,1.0025080173999998,0.11464237,0.1496400006,BB
Telefonica Brasil S.A.,Public Utilities,7.0,1.197416714,0.526970127,0.131297705,0.227198383,0.363979709,0.572276881,0.099674605,0.296406219,BBB
"Tempur Sealy International, Inc.",Consumer Durables,6.0,1.1829175085,0.166926155,0.1105731685,0.1153895845,0.9438630935,-86.178160936,-11.739655172500001,0.0635141845,BB
Tenet Healthcare Corporation,Health Care,4.571428571428571,1.3211876307142858,0.12231211671428573,0.016347443142857142,0.06471752128571429,0.909848095,22.058559855285715,-0.003476137857142838,0.049437720571428576,B
Tenneco Inc.,Capital Goods,7.25,1.30035828025,0.16055622725000002,0.030327087,0.04879716375,0.88050228825,7.414995276,0.517272853,0.0558761905,BBB
"Teradyne, Inc.",Capital Goods,8.0,3.028133094,0.718282201,0.115514523,0.133520971,0.245160893,0.324785627,0.083092791,0.187176149,A
Terex Corporation,Capital Goods,5.4,2.1304586058,0.3306923286,0.0238386436,0.0476125176,0.6851086814,2.2002300722,0.08326861599999999,0.031610573999999995,B
Teva Pharmaceutical Industries Limited,Health Care,7.333333333333333,1.2051814253333333,0.2703094776666667,0.06414846433333334,0.11129468466666666,0.540100779,1.2588932906666666,0.049810164999999997,0.22821379499999997,BBB
Texas Instruments Incorporated,Technology,8.666666666666666,2.868660032333333,0.47802838166666667,0.20769475366666668,0.28779110533333335,0.41008522766666666,0.6966243453333334,0.257262594,0.30130765600000003,AA
Textron Inc.,Capital Goods,7.0,1.7047434076666665,0.3438488593333333,0.044170010333333336,0.05024677466666667,0.713104444,2.5762445676666665,0.15032281166666667,0.07657271,BBB
The AES Corporation,Basic Industries,6.0,1.092588207,0.202462704,0.003357647,0.126143337,0.868837271,6.624117053,0.009754457,0.166956119,BB
Thermo Fisher Scientific Inc,Capital Goods,7.166666666666667,1.8448436886666668,0.519739364,0.10734694466666667,0.12792582933333332,0.47937181650000005,0.9302180296666668,0.08645409999999999,0.15911716750000002,BBB
Tiffany & Co.,Consumer Services,7.333333333333333,4.976134237666667,0.92045203,0.09064339366666667,0.15680531666666667,0.4375857363333333,0.7787260690000001,0.13226363566666666,0.12710098433333333,BBB
Timken Company (The),Capital Goods,7.0,2.5818129809999997,0.389387146,0.015436905999999999,0.007517774500000001,0.4996564065,1.003553366,0.027453874500000003,0.11514310750000001,BBB
"Titan International, Inc.",Basic Industries,5.25,2.4979145875,0.57570967725,-0.026814761,-0.009610267499999998,0.6942833405,2.39140526125,-0.1102389685,0.048575833,B
Toro Company (The),Capital Goods,7.0,1.484020274,0.225258995,0.062452726,0.097925479,0.693604759,2.263758261,0.441051554,0.060445775,BBB
Total S.A.,Energy,9.0,1.122883604,0.222464944,0.084242009,0.16432066350000002,1.172884903,1.6774196715,0.171305383,0.1347838795,AA
TransAlta Corporation,Public Utilities,6.0,1.32075299,0.1161224135,0.0401046265,0.133184603,0.5874567964999999,1.8773335405,0.027340053000000003,0.2504740985,BB
Transocean Ltd.,Energy,5.833333333333333,1.8102089133333334,0.9524697258333333,-0.07760328983333334,0.023683372666666657,0.467473702,0.9347146485,-0.05407553933333334,0.3130906936666667,BB
TriMas Corporation,Capital Goods,5.0,1.924095204,0.396327331,0.055684712,0.121148382,0.823838871,4.67662121,0.347315726,0.08838887,B
Trimble Inc.,Capital Goods,7.0,1.45066119,0.255163868,0.095648225,0.11001895,0.399891376,0.666364988,0.098543117,0.18121177,BBB
"Trinity Industries, Inc.",Capital Goods,6.5,8.61429428325,2.9142235945,0.09687043325,0.18892162175,0.652380432,1.910146713,0.1812474385,0.14245494975,BB
"Triumph Group, Inc.",Capital Goods,6.0,2.208426407,0.04350353,0.080305409,0.143466312,0.605448823,1.53452545,0.145390723,0.086671301,BB
Tronox Holdings plc,Basic Industries,5.0,4.439776036,1.9562093655,-0.1981971595,-0.1479701485,0.7426828590000001,3.114063531,-0.291927333,0.091723583,B
Tupperware Brands Corporation,Consumer Non-Durables,7.5,1.0332991265,0.15881938683333333,0.0877398265,0.13966264916666668,0.8315580886666667,5.960188525333334,0.880280388,0.10959577783333334,A
Tutor Perini Corporation,Basic Industries,5.714285714285714,2.1491312508571427,0.4314747761428572,0.07686910028571428,0.14264155485714286,0.5429447738571429,1.4851999341428572,0.02156561442857143,-0.006158102142857143,BB
"U.S. Silica Holdings, Inc.",Basic Industries,5.5,5.55280645775,3.2043579695,0.055389113000000004,0.0876259375,0.5887413505,1.5929649672500001,0.135735718,0.09422553175,BB
UGI Corporation,Public Utilities,7.0,1.0579161823333332,0.26219599633333335,0.04046248633333333,0.12059405633333332,0.7440870619999999,2.909656052666667,0.11425596833333333,0.13559957133333334,BBB
Ultrapar Participacoes S.A.,Public Utilities,6.666666666666667,2.026397332333333,0.5602020186666666,0.018791095333333334,0.03359477833333333,0.604923478,1.5388367036666668,0.17131941966666667,0.04070043166666667,BBB
Union Pacific Corporation,Transportation,8.333333333333334,1.1422811843333334,0.38189923499999995,0.20058850966666666,0.342123031,0.6001436383333333,1.5105651243333333,0.21160896883333333,0.3212140651666667,A
Unisys Corporation,Technology,5.8,1.3797205556,0.5545821696,0.015881045,0.05234587119999999,1.5429702552,-3.045681955,-0.058040388600000006,0.0487184886,BB
"United Parcel Service, Inc.",Transportation,9.0,1.8720340675,0.6695337955,0.0432705265,0.0696510885,0.838769907,5.642434232,0.35708071999999996,0.1332525275,AA
United States Cellular Corporation,Public Utilities,6.4,1.8160526134000001,0.5893336146,0.02752155,0.0285646034,0.4754789178,0.9105640902,0.03153525,0.2386403304,BB
United States Steel Corporation,Basic Industries,5.285714285714286,1.8300362967142856,0.30428599342857143,-0.027136596142857145,-0.006096441142857145,0.7375286478571429,2.8841999437142856,-0.1370637202857143,0.04441688985714286,B
UnitedHealth Group Incorporated,Health Care,8.0,0.7834538835,0.30088385375,0.045125519,0.078910846,0.6298281782499999,1.73955965925,0.17612248275,0.06419751975,A
Uniti Group Inc.,Consumer Services,4.0,0.524030864,0.481216869,-0.000275179,0.000395894,1.422582043,-3.366404387,0.000151165,0.488037507,CCC
Universal Corporation,Consumer Services,6.8,3.9802258328,0.5620416108,0.052299341,0.0868020218,0.4346548362,0.777592214,0.1015073586,0.0592600566,BBB
"Universal Health Services, Inc.",Health Care,7.0,1.4261347979999999,0.03300580933333334,0.07099516,0.136836836,0.583865726,1.4088985763333335,0.154419677,0.120907256,BBB
V.F. Corporation,Consumer Non-Durables,6.6,2.3043171256,0.4947271934,0.0929519686,0.1333106004,0.45895251420000005,0.8577688565999999,0.2000878142,0.12147200279999999,BBB
Valero Energy Corporation,Energy,7.4,1.6884106769999998,0.38290705999999997,0.027945568599999998,0.044528325,0.5707679372000001,1.3405358440000001,0.1502565576,0.0464742784,BBB
"Valmont Industries, Inc.",Capital Goods,7.0,3.392747243,0.9848772712,0.0611936304,0.0973021078,0.5519087702000001,1.2664217368,0.1505641396,0.0735826482,BBB
Valvoline Inc.,Basic Industries,6.0,1.825,0.43,0.141524106,0.195438051,1.180821918,-6.53030303,-0.827272727,0.161223432,BB
Vector Group Ltd.,Consumer Non-Durables,5.6,2.5279566188,1.3080982758000002,0.0417689174,0.12676247680000002,1.1275925502,-10.596692912200002,-0.4275392604,0.06070229220000001,BB
"VeriSign, Inc.",Technology,6.0,1.33468700275,0.15179511774999999,0.40909907425,0.5504015787500001,1.2569272905,-59.0370275435,-9.091307559,0.6064213602499999,BB
Verint Systems Inc.,Technology,5.333333333333333,1.161845402,0.4730925323333333,0.05030654033333334,0.10988638033333332,0.832745271,9.613883479333333,0.2919694973333333,0.12668972766666667,B
"Verisk Analytics, Inc.",Technology,7.0,0.669491757,0.17636204733333335,0.230929991,0.37307508699999997,0.8156873990000001,5.593282667333334,0.9672351836666667,0.299825752,BBB
Verizon Communications Inc.,Public Utilities,7.666666666666667,1.1632085376666665,0.521343926,0.073397301,0.1858571845,0.7782055496666667,7.179391910333334,0.4017997091666667,0.263251873,A
Viavi Solutions Inc.,Technology,6.0,2.4831221455,0.710688475,0.0004686859999999994,-0.016074315999999998,0.383639754,0.6383190845,-0.002220185999999999,0.0913983595,BB
Visa Inc.,Miscellaneous,8.0,2.026795683,0.65463342,0.455907781,0.653025937,0.258325877,0.348301052,0.212050131,0.474351585,A
"Vishay Intertechnology, Inc.",Capital Goods,6.0,4.110802337833333,1.4765543943333332,0.055126259166666663,0.09459800183333333,0.46282924550000004,0.8655093475000001,0.08809178083333334,0.137154874,BB
Vista Outdoor Inc.,Capital Goods,6.0,3.15217991,0.634214221,0.0514625165,0.1020527525,0.3975296405,0.6665654590000001,0.06840125799999999,0.080638364,BB
Visteon Corporation,Capital Goods,5.75,1.714968295,0.7069510245,0.19181547125,0.04880372525,0.7575884385,3.3818084842499996,0.5600939895,0.051417471,BB
Vodafone Group Plc,Public Utilities,7.0,0.686785562,0.0,0.140123618,0.0506833,0.447407993,0.829100645,0.064985776,0.298491886,BBB
Vulcan Materials Company,Basic Industries,6.0,2.63578127175,0.59878583875,0.03034634575,0.11053090375,0.50143778,1.01298670425,0.0227317755,0.113899133,BB
"W&T Offshore, Inc.",Energy,4.714285714285714,0.7195012314285715,0.14819148485714284,-0.31641435085714287,-0.30018566714285705,1.0435319651428572,1.6503790824285716,0.45201223785714284,0.43379130485714285,B
W.R. Berkley Corporation,Finance,7.0,4.55979186175,0.26442671475,0.0812912315,0.09984912325,0.78662314125,3.68702499975,0.11698194125,0.1178401775,BBB
"WEC Energy Group, Inc.",Public Utilities,7.666666666666667,0.9237632646666666,0.024284314666666668,15.315751736666668,28.875630702,0.385044602,0.7824271373333334,0.05446310966666667,31.565818416,A
WPP plc,Technology,7.5,-0.92068001375,-0.17710209999999998,0.08926831575000001,0.12776767225,0.37421014725,0.62523839825,0.13626295875,0.11250140524999999,A
Wabash National Corporation,Capital Goods,6.0,2.553845442,0.8146431185,0.042068651,0.07732181399999999,0.5581212554999999,1.2681963230000002,0.1965102475,0.05735960500000001,BB
"Walgreens Boots Alliance, Inc.",Health Care,8.0,1.2834708422499999,0.21611230675,0.032765299,0.05119252975,0.47614380325,0.92460052075,0.11963484925000001,0.056782169,A
Walt Disney Company (The),Consumer Services,8.0,1.0999117374285714,0.27194256728571425,0.13921893842857141,0.21582096928571426,0.441869291,0.8496930527142857,0.15490606871428572,0.19937208385714286,A
"Waste Connections, Inc.",Public Utilities,7.0,1.0590408706666665,0.09729469166666667,0.04654544766666666,0.10701270600000001,0.560234898,1.303395408,0.033257289,0.25675573733333334,BBB
"Waste Management, Inc.",Public Utilities,7.0,0.829130723,0.01924353,0.00700851,0.077165129,0.747511392,2.960574733,0.017171894,0.175570335,BBB
Western Digital Corporation,Technology,6.0,2.218995046,1.361317616,0.059579626499999996,0.073208597,0.5267911169999999,1.297647348,0.090312359,0.153232804,BB
Western Union Company (The),Miscellaneous,7.333333333333333,2.1177468896666665,2.1177468896666665,0.179129032,0.22893844466666669,0.8976095486666665,8.787245542333332,1.0386102986666668,0.206539841,BBB
Westinghouse Air Brake Technologies Corporation,Capital Goods,6.75,2.05233181875,0.42158760975000004,0.10240908725,0.15710142625,0.51898803325,1.167682277,0.17062530925,0.1176912785,BBB
Westlake Chemical Corporation,Basic Industries,7.0,3.7490872213333333,1.5453961253333333,0.08603117833333333,0.136769465,0.5300418313333334,1.257728838,0.15552498866666667,0.146377035,BBB
Westrock Company,Consumer Durables,7.0,1.916651368,0.098724068,0.045582842,0.076630591,0.535562265,1.166214662,0.043521173,0.108190709,BBB
Weyerhaeuser Company,Consumer Services,6.8,2.3561592116,1.0721572492,0.0983811136,0.11906749539999999,0.6171210922,1.65684195,0.140657148,0.1088088934,BBB
Whirlpool Corporation,Consumer Durables,7.2,0.9841701370000001,0.1485266558,0.035601298999999996,0.059124427199999996,0.73297643,2.7806199792,0.1490848588,0.0573523746,BBB
Whiting Petroleum Corporation,Energy,5.0,1.06670271025,0.276955633,-0.49344887775000007,-0.46384054524999996,0.5556690955000001,1.271837755,-0.155152247,0.5452508970000001,B
"Williams Companies, Inc. (The)",Public Utilities,6.0,0.791443077,0.20615862940000002,0.015204410600000006,0.113902046,0.846295662,6.996176821200001,0.039252567599999996,0.36775086960000003,BB
"Wolverine World Wide, Inc.",Consumer Non-Durables,6.0,3.171980907,0.7672801433333333,0.04417833866666667,0.072223619,0.6613675216666667,2.0895804566666665,0.11964130033333335,0.09618872133333334,BB
Xcel Energy Inc.,Public Utilities,7.666666666666667,0.8376082426666667,0.023464894833333333,0.08883943633333334,0.17732142000000004,0.7216233833333333,2.5946331398333333,0.09918157316666666,0.23938935333333333,A
Xerox Holdings Corporation,Technology,6.4,1.394398635,0.27903965680000004,0.038461569599999995,0.0703037826,0.6205074030000001,1.7836690130000001,0.049497928000000004,0.1171140392,BB
Xinyuan Real Estate Co Ltd,Basic Industries,5.0,22.46226931225,3.42693544025,0.10429891,0.175639057,0.48639438300000004,1.3838889355,0.11842303800000001,-0.04041322725,B
Xperi Holding Corporation,Technology,6.0,3.919105396,1.286355529,0.216088456,0.344376168,0.572008098,1.336492807,0.110458166,0.561061776,BB
Xylem Inc.,Capital Goods,7.0,1.9608347055,0.5375169055,0.0810107075,0.1152882125,0.607112714,1.595404649,0.140934627,0.1294070845,BBB
"YRC Worldwide, Inc.",Transportation,4.333333333333333,1.2970476026666666,0.29562389133333333,-0.010369552333333332,0.011293775666666667,1.0,-4.214137207666667,96977.59213666669,0.012321656666666667,CCC
Yamana Gold Inc.,Basic Industries,6.5,1.1439152515,0.275163208,-0.207202514,-0.1894382305,0.42616588,0.7656361075,-0.06537098899999999,0.3631612515,BB
"Yum! Brands, Inc.",Consumer Services,7.0,0.7469895315,0.3638226975,0.1015658025,0.1451681315,0.8404104395,5.8548721575,1.071426034,0.16754386,BBB
Zebra Technologies Corporation,Technology,5.0,1.5091534203333332,0.2636854176666667,-0.020736052666666668,0.028516870333333333,0.8216988193333333,4.615839990333334,-0.10624233333333333,0.09428957866666665,B
Zoetis Inc.,Health Care,7.0,2.68710952725,0.635512796,0.11786181925,0.1720636565,0.83221635825,5.1423375185,0.46260075125,0.14133792775,BBB
eBay Inc.,Miscellaneous,8.0,2.2827467776666666,0.5086905136666667,0.12710496433333332,0.22068810500000002,0.539738799,1.2420865866666666,0.12846826633333333,0.36592622366666666,A
